SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
SRR2089505	kernel	mads47	mads47	1	m17	TRUE	8247175	200
SRR2089506	kernel	WT	mads47	1	m18	TRUE	7220711	200
SRR2994961	seed	WT	hda101	1	m19	TRUE	24166098	250
SRR2994962	seed	WT	hda101	2	m19	TRUE	23624822	250
SRR2995050	seed	WT	hda101	3	m19	TRUE	28667025	200
SRR2995135	seed	hda101	hda101	1	m20	TRUE	19692993	250
SRR2995137	seed	hda101	hda101	2	m20	TRUE	22817325	250
SRR2995141	seed	hda101	hda101	3	m20	TRUE	21737565	200
SRR503424	silk	p1	P1	1	m21	FALSE	7864639	72
SRR503425	silk	WT	P1	1	m22	FALSE	6865542	72
SRR503426	pericarp_14DAP	p1	P1	1	m23	FALSE	1701627	29
SRR503427	pericarp_14DAP	p1	P1	2	m23	FALSE	2565014	29
SRR503428	pericarp_25DAP	p1	P1	1	m24	FALSE	1753682	29
SRR503429	pericarp_25DAP	p1	P1	2	m24	FALSE	3447604	29
SRR503430	pericarp_14DAP	WT	P1	1	m25	FALSE	2091785	29
SRR503431	pericarp_14DAP	WT	P1	2	m25	FALSE	3363490	29
SRR503432	pericarp_25DAP	WT	P1	1	m26	FALSE	1900020	29
SRR503433	pericarp_25DAP	WT	P1	2	m26	FALSE	2410122	29
SRR504462	leaf	kn1	kn1	1	m27	FALSE	21246896	100
SRR504463	leaf	kn1	kn1	2	m27	FALSE	26425413	100
SRR504464	leaf	kn1_het	kn1	1	m28	FALSE	26186672	100
SRR504465	leaf	kn1_het	kn1	2	m28	FALSE	26350142	100
SRR504466	leaf	WT	kn1	1	m29	FALSE	24871839	100
SRR504467	leaf	WT	kn1	2	m29	FALSE	24082728	100
SRR504468	tassel	kn1	kn1	1	m30	FALSE	22474516	100
SRR504469	tassel	kn1	kn1	2	m30	FALSE	22323103	100
SRR504470	tassel	kn1	kn1	3	m30	FALSE	24845734	100
SRR504471	tassel	WT	kn1	1	m31	FALSE	23499684	100
SRR504472	tassel	WT	kn1	2	m31	FALSE	24049502	100
SRR504473	tassel	WT	kn1	3	m31	FALSE	24418666	100
SRR504474	ear	kn1	kn1	1	m32	FALSE	26094182	100
SRR504475	ear	kn1	kn1	2	m32	FALSE	24561689	100
SRR504476	ear	WT	kn1	1	m33	FALSE	20723339	100
SRR504477	ear	WT	kn1	2	m33	FALSE	24229119	100
SRR504478	SAM	kn1	kn1	1	m34	FALSE	21282499	100
SRR504479	SAM	kn1	kn1	2	m34	FALSE	23959644	100
SRR504480	SAM	WT	kn1	1	m35	FALSE	23837803	100
SRR504481	SAM	WT	kn1	2	m35	FALSE	20189299	100
SRR5270329	kernel	WT	fl3	1	m36	TRUE	30213216	250
SRR5270330	kernel	WT	fl3	2	m36	TRUE	29441092	250
SRR5270331	kernel	WT	fl3	3	m36	TRUE	29153717	250
SRR5270332	kernel	fl3	fl3	1	m37	TRUE	28903281	250
SRR5270333	kernel	fl3	fl3	2	m37	TRUE	32706430	250
SRR5270334	kernel	fl3	fl3	3	m37	TRUE	32094845	250
SRR6988694	kernel	WT	bzip22	1	m38	TRUE	22245106	300
SRR6988695	kernel	WT	bzip22	2	m38	TRUE	16916200	300
SRR6988696	kernel	WT	bzip22	3	m38	TRUE	21638143	300
SRR6988697	kernel	bzip22	bzip22	1	m39	TRUE	21857213	300
SRR6988698	kernel	bzip22	bzip22	2	m39	TRUE	23403259	300
SRR6988699	kernel	bzip22	bzip22	3	m39	TRUE	20137505	300
SRR7153126	endosperm	WT	o2	1	m40	TRUE	28438096	200
SRR7153127	endosperm	WT	o2	2	m40	TRUE	28433700	200
SRR7153128	endosperm	WT	o2	3	m40	TRUE	26453242	200
SRR7153129	endosperm	o2	o2	1	m41	TRUE	33397557	200
SRR7153130	endosperm	o2	o2	2	m41	TRUE	29628718	200
SRR7153131	endosperm	o2	o2	3	m41	TRUE	30956288	200
SRR7280073	tassel	WT	rel2	1	m42	FALSE	44273951	99.68356264386705
SRR7280074	tassel	WT	rel2	2	m42	FALSE	47102179	99.54868376683805
SRR7280075	tassel	WT	rel2	3	m42	FALSE	49677040	99.57659755895278
SRR7280076	tassel	re2	rel2	1	m43	FALSE	48083414	99.5146734797159
SRR7280077	tassel	re2	rel2	2	m43	FALSE	44766954	99.48293962551037
SRR7280078	tassel	re2	rel2	3	m43	FALSE	47251880	99.80174964467022
SRR7611182	pericarp_2	WT	ufo1	1	m44	FALSE	28900537	51
SRR7611183	pericarp_2	WT	ufo1	2	m44	FALSE	30100676	51
SRR7611184	pericarp_2	WT	ufo1	3	m44	FALSE	29487044	51
SRR7611185	pericarp_2	sil	ufo1	1	m45	FALSE	31834484	51
SRR7611186	pericarp_2	sil	ufo1	2	m45	FALSE	30614775	51
SRR7611187	pericarp_2	sil	ufo1	3	m45	FALSE	32582442	51
SRR7611188	pericarp_2	Ufo1	ufo1	1	m46	FALSE	35044786	51
SRR7611189	pericarp_2	Ufo1	ufo1	2	m46	FALSE	36321282	51
SRR7611190	pericarp_2	Ufo1	ufo1	3	m46	FALSE	29483029	51
SRR7611191	seedling	Ufo1	ufo1	1	m47	FALSE	50839163	51
SRR7611192	seedling	Ufo1	ufo1	2	m47	FALSE	41298146	51
SRR7611193	seedling	Ufo1	ufo1	3	m47	FALSE	41101040	51
SRR7611194	seedling	Ufo1	ufo1	4	m47	FALSE	23970180	51
SRR7611195	seedling	Ufo1	ufo1	5	m47	FALSE	45191708	51
SRR7611196	seedling	WT	ufo1	1	m48	FALSE	45356618	51
SRR7611197	seedling	WT	ufo1	2	m48	FALSE	29578859	51
SRR7611198	seedling	WT	ufo1	3	m48	FALSE	42194269	51
SRR7611199	seedling	WT	ufo1	4	m48	FALSE	35828120	51
SRR7611200	seedling	WT	ufo1	5	m48	FALSE	37062590	51
SRR7611201	leaf	WT	ufo1	1	m49	FALSE	186267750	51
SRR7611202	leaf	WT	ufo1	2	m49	FALSE	54056841	50
SRR7611203	leaf	Ufo1	ufo1	1	m50	FALSE	38284634	51
SRR7611204	leaf	Ufo1	ufo1	2	m50	FALSE	48163845	50
SRR7611205	pericarp_1	WT	ufo1	1	m51	FALSE	38564517	50
SRR7611206	pericarp_1	WT	ufo1	2	m51	FALSE	53325609	50
SRR7611207	pericarp_1	Ufo1	ufo1	1	m52	FALSE	50499454	50
SRR7611208	pericarp_1	Ufo1	ufo1	2	m52	FALSE	44554024	50
SRR7623733	tassel	WT	sk1	1	m53	TRUE	37751021	300
SRR7623734	tassel	WT	sk1	2	m53	TRUE	27859861	300
SRR7623735	tassel	WT	sk1	3	m53	TRUE	37619880	300
SRR7623736	tassel	sk1	sk1	1	m54	TRUE	30811253	300
SRR7623737	tassel	sk1	sk1	2	m54	TRUE	29151944	300
SRR7623738	tassel	sk1	sk1	3	m54	TRUE	30400804	300
SRR7690261	kernel	WT	dek42	1	m55	TRUE	23020362	300
SRR7690262	kernel	WT	dek42	2	m55	TRUE	24082732	300
SRR7690263	kernel	WT	dek42	3	m55	TRUE	23055344	300
SRR7690264	kernel	dek42	dek42	1	m56	TRUE	23495118	300
SRR7690265	kernel	dek42	dek42	2	m56	TRUE	23286743	300
SRR7690266	kernel	dek42	dek42	3	m56	TRUE	23620037	300
SRR7690936	endosperm1	rbm48	rbm48	1	m57	TRUE	23546809	200
SRR7690937	endosperm1	rbm48	rbm48	2	m57	TRUE	25031099	200
SRR7690938	endosperm1	rbm48	rbm48	3	m57	TRUE	20991379	200
SRR7690939	endosperm1	rbm48	rbm48	4	m57	TRUE	21426742	200
SRR7690940	endosperm1	WT	rbm48	1	m58	TRUE	23158782	200
SRR7690941	endosperm1	WT	rbm48	2	m58	TRUE	20157543	200
SRR7690942	endosperm1	WT	rbm48	3	m58	TRUE	24000237	200
SRR7690943	endosperm1	WT	rbm48	4	m58	TRUE	20439487	200
SRR7690944	endosperm2	rbm48	rbm48	1	m59	TRUE	21297734	200
SRR7690945	endosperm2	rbm48	rbm48	2	m59	TRUE	22487118	200
SRR7690946	endosperm2	rbm48	rbm48	3	m59	TRUE	22511609	200
SRR7690947	endosperm2	rbm48	rbm48	4	m59	TRUE	23422258	200
SRR7690948	endosperm2	WT	rbm48	1	m60	TRUE	23906030	200
SRR7690949	endosperm2	WT	rbm48	2	m60	TRUE	27800576	200
SRR7690950	endosperm2	WT	rbm48	3	m60	TRUE	16825911	200
SRR7690951	endosperm2	WT	rbm48	4	m60	TRUE	22149432	200
SRR7945349	kernel	WT	dek15	1	m61	TRUE	24305378	300
SRR7945350	kernel	WT	dek15	2	m61	TRUE	22011613	300
SRR7945351	kernel	WT	dek15	3	m61	TRUE	21786099	300
SRR7945352	kernel	dek15	dek15	1	m62	TRUE	23739365	300
SRR7945353	kernel	dek15	dek15	2	m62	TRUE	22423120	300
SRR7945354	kernel	dek15	dek15	3	m62	TRUE	23715112	300
SRR7970747	ear tip	cle7	cle7	1	m63	TRUE	15855665	289
SRR7970748	ear tip	cle7	cle7	2	m63	TRUE	15014254	286
SRR7970749	ear tip	WT	cle7	1	m64	TRUE	20189921	300
SRR7970750	ear tip	WT	cle7	2	m64	TRUE	18309496	293
SRR999044	ear_1mm	WT	ra1	1	m65	TRUE	8772615	100
SRR999045	ear_1mm	WT	ra1	2	m65	TRUE	11419746	100
SRR999046	ear_1mm	ra1	ra1	1	m66	TRUE	21954565	100
SRR999047	ear_1mm	ra1	ra1	2	m66	TRUE	16845719	100
SRR999048	ear_1mm	ra2	ra2	1	m67	TRUE	6468016	100
SRR999049	ear_1mm	ra2	ra2	2	m67	TRUE	15661175	100
SRR999050	ear_1mm	ra3	ra3	1	m68	TRUE	14852158	100
SRR999051	ear_1mm	ra3	ra3	2	m68	TRUE	44725868	100
SRR999052	ear_2mm	WT	ra1	1	m69	TRUE	16022830	100
SRR999053	ear_2mm	WT	ra1	2	m69	TRUE	11228927	100
SRR999054	ear_2mm	WT	ra1	3	m69	TRUE	6173142	100
SRR999055	ear_2mm	ra1	ra1	1	m70	TRUE	8491938	100
SRR999056	ear_2mm	ra1	ra1	2	m70	TRUE	35276815	100
SRR999057	ear_2mm	ra1	ra1	3	m70	TRUE	12376211	100
SRR999058	ear_2mm	ra2	ra2	1	m71	TRUE	8482420	100
SRR999059	ear_2mm	ra2	ra2	2	m71	TRUE	32438903	100
SRR999060	ear_2mm	ra2	ra2	3	m71	TRUE	17233767	100
SRR999061	ear_2mm	ra3	ra3	1	m72	TRUE	15737888	100
SRR999062	ear_2mm	ra3	ra3	2	m72	TRUE	10770029	100
SRR999063	ear_2mm	ra3	ra3	3	m72	TRUE	6428156	100
