SampleID	Tissue	Genotype	Treatment	Replicate	paired
SRR911158	kernel	CIMBL142		1	TRUE
SRR911159	kernel	GEMS13		1	TRUE
SRR911186	kernel	CIMBL143		1	TRUE
SRR911187	kernel	GEMS14		1	TRUE
SRR911188	kernel	GEMS15		1	TRUE
SRR911189	kernel	GEMS16		1	TRUE
SRR911208	kernel	GEMS17		1	TRUE
SRR911209	kernel	CIMBL144		1	TRUE
SRR911210	kernel	GEMS18		1	TRUE
SRR911220	kernel	GEMS19		1	TRUE
SRR911221	kernel	CIMBL145		1	TRUE
SRR911242	kernel	GEMS2		1	TRUE
SRR911243	kernel	CIMBL147		1	TRUE
SRR911244	kernel	GEMS20		1	TRUE
SRR911245	kernel	CIMBL149		1	TRUE
SRR911246	kernel	GEMS21		1	TRUE
SRR911270	kernel	CIMBL15		1	TRUE
SRR911271	kernel	GEMS23		1	TRUE
SRR911272	kernel	CIMBL150		1	TRUE
SRR911273	kernel	GEMS25		1	TRUE
SRR911296	kernel	GEMS28		1	TRUE
SRR911297	kernel	CIMBL151		1	TRUE
SRR911298	kernel	GEMS29		1	TRUE
SRR911562	kernel	CIMBL152		1	TRUE
SRR911626	kernel	CIMBL153		1	TRUE
SRR911651	kernel	CIMBL156		1	TRUE
SRR911653	kernel	CIMBL157		1	TRUE
SRR911674	kernel	CIMBL16		1	TRUE
SRR911695	kernel	CIMBL17		1	TRUE
SRR911696	kernel	CIMBL18		1	TRUE
SRR911720	kernel	CIMBL19		1	TRUE
SRR911783	kernel	CIMBL2		1	TRUE
SRR911787	kernel	CIMBL21		1	TRUE
SRR911830	kernel	CIMBL22		1	TRUE
SRR911831	kernel	CIMBL23		1	TRUE
SRR911832	kernel	CIMBL25		1	TRUE
SRR911882	kernel	CIMBL27		1	TRUE
SRR911883	kernel	CIMBL28		1	TRUE
SRR911912	kernel	CIMBL29		1	TRUE
SRR911913	kernel	GEMS3		1	TRUE
SRR911914	kernel	GEMS30		1	TRUE
SRR911915	kernel	CIMBL3		1	TRUE
SRR911936	kernel	CIMBL32		1	TRUE
SRR911937	kernel	GEMS31		1	TRUE
SRR911938	kernel	GEMS32		1	TRUE
SRR911966	kernel	GEMS33		1	TRUE
SRR911967	kernel	GEMS35		1	TRUE
SRR911968	kernel	CIMBL38		1	TRUE
SRR911973	kernel	GEMS36		1	TRUE
SRR911974	kernel	CIMBL4		1	TRUE
SRR911993	kernel	GEMS37		1	TRUE
SRR911994	kernel	GEMS39		1	TRUE
SRR911995	kernel	GEMS4		1	TRUE
SRR912017	kernel	GEMS40		1	TRUE
SRR912018	kernel	CIMBL40		1	TRUE
SRR912020	kernel	GEMS41		1	TRUE
SRR912045	kernel	CIMBL42		1	TRUE
SRR912046	kernel	GEMS42		1	TRUE
SRR912051	kernel	GEMS44		1	TRUE
SRR912052	kernel	CIMBL43		1	TRUE
SRR912053	kernel	GEMS46		1	TRUE
SRR912075	kernel	GEMS48		1	TRUE
SRR912077	kernel	GEMS49		1	TRUE
SRR912079	kernel	GEMS5		1	TRUE
SRR912101	kernel	GEMS50		1	TRUE
SRR912102	kernel	CIMBL46		1	TRUE
SRR912103	kernel	GEMS51		1	TRUE
SRR912104	kernel	CIMBL47		1	TRUE
SRR912106	kernel	GEMS54		1	TRUE
SRR912107	kernel	CIMBL48		1	TRUE
SRR912134	kernel	GEMS55		1	TRUE
SRR912135	kernel	CIMBL49		1	TRUE
SRR912136	kernel	CIMBL5		1	TRUE
SRR912137	kernel	CIMBL50		1	TRUE
SRR912138	kernel	GEMS56		1	TRUE
SRR912159	kernel	CIMBL51		1	TRUE
SRR912160	kernel	GEMS58		1	TRUE
SRR912161	kernel	CIMBL52		1	TRUE
SRR912162	kernel	GEMS59		1	TRUE
SRR912163	kernel	CIMBL53		1	TRUE
SRR912164	kernel	GEMS6		1	TRUE
SRR912165	kernel	CIMBL54		1	TRUE
SRR912224	kernel	GEMS60		1	TRUE
SRR912236	kernel	GEMS61		1	TRUE
SRR912238	kernel	GEMS62		1	TRUE
SRR912265	kernel	GEMS63		1	TRUE
SRR912266	kernel	GEMS64		1	TRUE
SRR912267	kernel	GEMS65		1	TRUE
SRR912287	kernel	LIAO5114		1	TRUE
SRR912296	kernel	GEMS66		1	TRUE
SRR912297	kernel	GEMS9		1	TRUE
SRR912298	kernel	LIAO5262		1	TRUE
SRR912299	kernel	GY1007		1	TRUE
SRR912300	kernel	GY1032		1	TRUE
SRR912301	kernel	LIAO5263		1	TRUE
SRR912328	kernel	CIMBL55		1	TRUE
SRR912329	kernel	GY386		1	TRUE
SRR912330	kernel	LK11		1	TRUE
SRR912331	kernel	CIMBL56		1	TRUE
SRR912332	kernel	GY462		1	TRUE
SRR912333	kernel	CIMBL58		1	TRUE
SRR912334	kernel	GY798		1	TRUE
SRR912335	kernel	LV28		1	TRUE
SRR912336	kernel	CIMBL59		1	TRUE
SRR912357	kernel	GY923		1	TRUE
SRR912358	kernel	CIMBL6		1	TRUE
SRR912364	kernel	LX9801		1	TRUE
SRR912365	kernel	HTH-17		1	TRUE
SRR912366	kernel	CIMBL60		1	TRUE
SRR912367	kernel	LXN		1	TRUE
SRR912394	kernel	HUA83-2		1	TRUE
SRR912395	kernel	CIMBL62		1	TRUE
SRR912396	kernel	HYS		1	TRUE
SRR912397	kernel	LY042		1	TRUE
SRR912398	kernel	CIMBL63		1	TRUE
SRR912399	kernel	CIMBL66		1	TRUE
SRR912400	kernel	HZS		1	TRUE
SRR912401	kernel	M153		1	TRUE
SRR912402	kernel	CIMBL68		1	TRUE
SRR912403	kernel	IRF314		1	TRUE
SRR912404	kernel	CIMBL69		1	TRUE
SRR912428	kernel	M97		1	TRUE
SRR912429	kernel	J4112		1	TRUE
SRR912430	kernel	CIMBL7		1	TRUE
SRR912431	kernel	JH59		1	TRUE
SRR912432	kernel	CIMBL70		1	TRUE
SRR912433	kernel	MO113		1	TRUE
SRR912434	kernel	JH96C		1	TRUE
SRR912435	kernel	CIMBL71		1	TRUE
SRR912456	kernel	MO17		1	TRUE
SRR912457	kernel	JI63		1	TRUE
SRR912458	kernel	CIMBL74		1	TRUE
SRR912460	kernel	CIMBL75		1	TRUE
SRR912461	kernel	JI842		1	TRUE
SRR912462	kernel	NAN21-3		1	TRUE
SRR912463	kernel	CIMBL77		1	TRUE
SRR912464	kernel	JI846		1	TRUE
SRR912466	kernel	P178		1	TRUE
SRR912467	kernel	CIMBL79		1	TRUE
SRR912468	kernel	JI853		1	TRUE
SRR912514	kernel	Q1261		1	TRUE
SRR912531	kernel	CIMBL81		1	TRUE
SRR912532	kernel	CIMBL82		1	TRUE
SRR912537	kernel	QI205		1	TRUE
SRR912538	kernel	CIMBL83		1	TRUE
SRR912539	kernel	R15		1	TRUE
SRR912540	kernel	CIMBL84		1	TRUE
SRR912542	kernel	R15X1141		1	TRUE
SRR912543	kernel	JIAO51		1	TRUE
SRR912567	kernel	JY01		1	TRUE
SRR912569	kernel	RY713		1	TRUE
SRR912570	kernel	CIMBL86		1	TRUE
SRR912571	kernel	K10		1	TRUE
SRR912572	kernel	CIMBL87		1	TRUE
SRR912573	kernel	RY729		1	TRUE
SRR912574	kernel	CIMBL88		1	TRUE
SRR912575	kernel	K12		1	TRUE
SRR912576	kernel	CIMBL89		1	TRUE
SRR912597	kernel	K14		1	TRUE
SRR912598	kernel	S22		1	TRUE
SRR912599	kernel	CIMBL9		1	TRUE
SRR912601	kernel	K22		1	TRUE
SRR912602	kernel	CIMBL90		1	TRUE
SRR912630	kernel	CIMBL91		1	TRUE
SRR912631	kernel	L3180		1	TRUE
SRR912632	kernel	S37		1	TRUE
SRR912634	kernel	CIMBL92		1	TRUE
SRR912635	kernel	LG001		1	TRUE
SRR912636	kernel	CIMBL93		1	TRUE
SRR912637	kernel	SC55		1	TRUE
SRR912638	kernel	LIAO138		1	TRUE
SRR912639	kernel	CIMBL94		1	TRUE
SRR912641	kernel	SHEN5003		1	TRUE
SRR912642	kernel	LIAO159		1	TRUE
SRR912643	kernel	CIMBL95		1	TRUE
SRR912671	kernel	SI273		1	TRUE
SRR912672	kernel	CIMBL96		1	TRUE
SRR912674	kernel	CIMBL98		1	TRUE
SRR912675	kernel	SI434		1	TRUE
SRR912676	kernel	CML324		1	TRUE
SRR912677	kernel	CIMBL99		1	TRUE
SRR912678	kernel	SI446		1	TRUE
SRR912679	kernel	CML325		1	TRUE
SRR912680	kernel	CML114		1	TRUE
SRR912681	kernel	CML327		1	TRUE
SRR912682	kernel	CML115		1	TRUE
SRR912741	kernel	SW92E114		1	TRUE
SRR912742	kernel	CML116		1	TRUE
SRR912743	kernel	CML338		1	TRUE
SRR912744	kernel	SY1032		1	TRUE
SRR912745	kernel	CML118		1	TRUE
SRR912746	kernel	CML360		1	TRUE
SRR912747	kernel	CML121		1	TRUE
SRR912748	kernel	SY1035		1	TRUE
SRR912749	kernel	CML361		1	TRUE
SRR912750	kernel	CML122		1	TRUE
SRR912751	kernel	SY1039		1	TRUE
SRR912752	kernel	CML130		1	TRUE
SRR912753	kernel	CML411		1	TRUE
SRR912754	kernel	CML134		1	TRUE
SRR912755	kernel	CML415		1	TRUE
SRR912760	kernel	SY1052		1	TRUE
SRR912761	kernel	CML139		1	TRUE
SRR912782	kernel	CML422		1	TRUE
SRR912783	kernel	CML162		1	TRUE
SRR912784	kernel	SY1128		1	TRUE
SRR912785	kernel	CML423		1	TRUE
SRR912786	kernel	CML163		1	TRUE
SRR912787	kernel	SY3073		1	TRUE
SRR912788	kernel	CML426		1	TRUE
SRR912789	kernel	CML165		1	TRUE
SRR912795	kernel	TIAN77		1	TRUE
SRR912796	kernel	CML431		1	TRUE
SRR912800	kernel	CML169		1	TRUE
SRR912821	kernel	TIE7922		1	TRUE
SRR912822	kernel	CML170		1	TRUE
SRR912823	kernel	CML432		1	TRUE
SRR912824	kernel	CML171		1	TRUE
SRR912825	kernel	CML433		1	TRUE
SRR912826	kernel	CML172		1	TRUE
SRR912827	kernel	TY1		1	TRUE
SRR912848	kernel	CML454		1	TRUE
SRR912849	kernel	CML189		1	TRUE
SRR912850	kernel	TY11		1	TRUE
SRR912851	kernel	CML191		1	TRUE
SRR912852	kernel	TY2		1	TRUE
SRR912853	kernel	CML192		1	TRUE
SRR912854	kernel	Z2018F		1	TRUE
SRR912855	kernel	CML20		1	TRUE
SRR912856	kernel	TY3		1	TRUE
SRR912875	kernel	CML290		1	TRUE
SRR912876	kernel	ZAC546		1	TRUE
SRR912877	kernel	TY4		1	TRUE
SRR912878	kernel	CML298		1	TRUE
SRR912879	kernel	ZB648		1	TRUE
SRR912881	kernel	CML304		1	TRUE
SRR912882	kernel	TY5		1	TRUE
SRR912887	kernel	ZH68		1	TRUE
SRR912888	kernel	CML31		1	TRUE
SRR912889	kernel	TY6		1	TRUE
SRR912891	kernel	CML32		1	TRUE
SRR912892	kernel	ZHENG28		1	TRUE
SRR912893	kernel	U8112		1	TRUE
SRR912952	kernel	ZHENG29		1	TRUE
SRR912954	kernel	CML323		1	TRUE
SRR912955	kernel	W138		1	TRUE
SRR912958	kernel	WH413		1	TRUE
SRR912960	kernel	WU109		1	TRUE
SRR912962	kernel	XI502		1	TRUE
SRR912963	kernel	ZHENG30		1	TRUE
SRR912964	kernel	XUN971		1	TRUE
SRR912965	kernel	ZHENG32		1	TRUE
SRR912983	kernel	XZ698		1	TRUE
SRR912984	kernel	ZHENG35		1	TRUE
SRR912985	kernel	YE478		1	TRUE
SRR912986	kernel	YE515		1	TRUE
SRR912987	kernel	ZHENG653		1	TRUE
SRR913006	kernel	YE52106		1	TRUE
SRR913008	kernel	ZHI41		1	TRUE
SRR913009	kernel	YE8001		1	TRUE
SRR913014	kernel	ZHONG69		1	TRUE
SRR913015	kernel	YU374		1	TRUE
SRR913016	kernel	ZONG31		1	TRUE
SRR913040	kernel	ZZ01		1	TRUE
SRR913041	kernel	ZZ03		1	TRUE
