1	32379820	32381482
1	32381509	32382569
1	32382672	32385179
1	32387701	32387746
1	32387753	32389840
1	32390589	32391821
1	32391919	32392484
1	32392703	32396572
1	32396576	32400761
1	32400763	32419472
1	32419484	32422641
1	32422643	32453435
1	32453437	32460310
1	32460311	32479716
1	32479758	32481380
1	32481865	32483415
1	32483416	32489884
1	32489887	32489970
1	32490035	32493884
1	32493994	32495813
1	32495815	32498951
1	32498955	32529774
1	32529815	32530583
1	32530646	32532227
1	32535173	32538660
1	32540574	32541431
1	32541431	32554916
1	32555064	32555140
1	32555183	32575884
1	32575895	32577165
1	32577167	32578980
1	32578981	32580803
1	32581004	32581646
1	32539358	32539416
1	32539418	32540520
1	32588051	32588761
1	32590934	32592210
1	32592250	32601001
1	32602120	32607802
1	32611400	32611441
1	32611442	32612135
1	32612393	32618932
1	32619348	32619433
1	32619433	32620094
1	32621668	32623031
1	32620196	32621617
1	32624536	32627574
1	32627579	32628275
1	32628430	32636374
1	32636376	32636425
1	32636426	32636476
1	32636478	32639819
1	32639821	32640279
1	32640380	32654554
1	32654867	32655002
1	32655002	32655086
1	32655088	32655908
1	32669232	32688601
1	32663768	32669227
1	32662846	32663658
1	32661548	32662844
1	32660623	32661547
1	32656087	32660621
1	32688924	32689033
1	32689034	32690469
1	32690479	32693348
1	32693359	32695152
1	32695162	32696931
1	32696939	32700028
1	32700150	32701208
1	32701210	32702565
1	32702565	32725308
1	32725308	32727339
1	32727772	32746170
1	32746176	32754333
1	32754335	32759885
1	32760129	32770406
1	32770408	32774455
1	32774625	32774868
1	32774872	32775734
1	32884464	32886168
1	32874225	32884462
1	32874139	32874223
1	32872117	32874136
1	32776805	32781522
1	32781542	32785611
1	32785614	32793255
1	32793393	32794495
1	32796857	32808148
1	32808148	32809127
1	32809131	32813870
1	32813874	32833981
1	32833982	32843832
1	32843834	32854029
1	32857059	32868994
1	32868994	32869668
1	32871027	32871527
1	32889016	32908720
1	32909295	32920280
1	32920309	32928357
1	32928357	32928362
1	32928362	32928382
1	32928382	32928439
1	32928439	32928463
1	32928463	32940417
1	32940419	32940507
1	32940543	32940615
1	32940651	32945580
1	32945581	32946880
1	32947050	32957957
1	32957959	32961640
1	32962253	32985564
1	32985612	33009629
1	33009629	33015580
1	33015582	33015680
1	33015680	33033464
1	33033488	33039078
1	33039089	33045740
1	33045742	33053252
1	33054002	33073972
1	33073975	33076869
1	33076871	33076942
1	33076991	33078637
1	33078639	33091824
1	33102908	33103669
1	33103671	33106167
1	33093589	33100767
1	33106191	33111774
1	33111787	33119999
1	33120020	33124269
1	33124271	33153034
1	33202697	33203775
1	33260215	33262728
1	33262739	33266412
1	33274627	33276478
1	33270979	33274228
1	33158767	33159798
1	33160965	33163807
1	33163813	33166650
1	33166656	33172250
1	33196351	33199930
1	33199932	33201564
1	33201752	33202233
1	33204782	33217989
1	33233411	33238756
1	33239217	33246284
1	33246448	33252871
1	33252882	33253512
1	33255725	33260085
1	33176533	33176583
1	33176584	33177306
1	33177654	33178165
1	33178167	33178307
1	33178309	33178381
1	33178387	33188116
1	33188119	33196321
1	33281408	33285508
1	33277219	33279029
1	33279032	33281179
1	33287856	33308931
1	33308950	33313407
1	33313410	33314935
1	33315844	33316432
1	33316466	33318013
1	33318486	33323167
1	33323170	33323698
1	33324318	33327967
1	33327967	33333338
1	33333969	33340183
1	33340183	33354373
1	33354377	33362126
1	33362267	33367492
1	33367543	33379258
1	33397107	33397880
1	33397883	33399709
1	33399711	33400551
1	33401350	33408624
1	33409056	33409972
1	33401214	33401338
1	33410399	33410590
1	33411841	33417716
1	33419752	33434422
1	33434442	33438414
1	33438415	33459087
1	33459088	33463649
1	33463658	33465621
1	33466235	33473316
1	33477925	33478570
1	33473902	33474557
1	33476142	33477191
1	33477194	33477635
1	33478587	33495953
1	33496113	33515197
1	33516976	33521580
1	33521990	33522041
1	33523087	33525272
1	33525274	33541274
1	33541327	33553285
1	33553287	33566538
1	33567693	33569788
1	33570194	33572705
1	33581383	33581622
1	33588964	33630630
1	33630637	33638512
1	33638520	33648234
1	33648244	33653938
1	33653976	33664413
1	33664432	33672805
1	33672819	33675570
1	33675616	33681658
1	33681720	33684449
1	33684518	33709141
1	33709158	33779110
1	33779110	33782832
1	33782858	33805397
1	33805399	33828187
1	33828808	33832137
1	33832141	33833596
1	33833973	33838804
1	33838807	33846786
1	33846855	33859803
1	33859803	33865183
1	33866121	33867060
1	33867088	33867288
1	33867292	33867359
1	33868568	33869485
1	33869556	33869725
1	33870271	33882734
1	33882736	33886202
1	33888908	33893253
1	33893255	33898630
1	33898633	33901995
1	33902000	33909276
1	33911614	33922987
1	33923118	33935029
1	33935061	33945429
1	33945508	33957931
1	34011879	34012674
1	33967923	33971485
1	33971487	33975228
1	33975233	33977035
1	33977042	33978597
1	33978599	33982597
1	33982598	33983142
1	33989904	34003240
1	33986868	33989901
1	33985401	33986866
1	34005376	34011569
1	34013615	34014141
1	34003264	34004425
1	34014486	34023328
1	34023371	34025124
1	34025247	34039556
1	34039558	34040087
1	34040092	34055643
1	34055655	34060990
1	34060994	34066044
1	34066049	34080850
1	34080854	34103312
1	34103316	34124429
1	34124915	34133075
1	34133151	34133207
1	34133208	34136430
1	34136515	34141540
1	34141554	34160277
1	34160279	34161479
1	34161484	34162853
1	34163253	34164398
1	34164420	34168197
1	34168200	34171138
1	34179007	34179023
1	34179165	34179178
1	34179179	34179209
1	34180590	34180605
1	34191652	34191675
1	34198496	34207264
1	34207266	34216303
1	34216307	34230026
1	34230028	34235403
1	34235539	34236760
1	34236761	34250738
1	34250741	34253466
1	34298911	34299765
1	34299767	34300408
1	34253820	34254935
1	34300599	34313697
1	34313697	34313763
1	34314016	34314509
1	34314555	34324401
1	34324403	34338181
1	34340891	34346318
1	34346320	34346491
1	34346495	34349101
1	34349104	34351226
1	34351337	34352092
1	34352093	34354798
1	34354809	34355336
1	34355346	34356987
1	34356989	34366321
1	34296296	34297953
1	34366609	34368678
1	34405992	34407017
1	34370756	34374325
1	73365155	73365842
1	73298748	73299460
1	73299460	73299522
1	73299523	73300439
1	73300796	73302783
1	73303291	73304330
1	73366079	73384177
1	73384180	73393157
1	73393161	73403896
1	73403979	73409426
1	73413404	73419587
1	73419589	73424700
1	73424708	73430424
1	73430540	73432313
1	73345036	73361604
1	73434673	73434789
1	73434889	73441505
1	73441753	73447905
1	73448147	73449225
1	73449349	73456530
1	73456635	73458021
1	73458022	73471237
1	73471240	73471327
1	73471328	73472678
1	73472685	73507062
1	73507064	73510405
1	73510406	73514971
1	73517408	73521613
1	73524048	73544427
1	73544431	73556016
1	73556022	73562574
1	73562574	73562820
1	73562832	73567447
1	73567448	73568381
1	73568383	73568441
1	73568454	73568676
1	73568677	73570623
1	73570629	73584276
1	73584336	73595129
1	73595469	73610352
1	73610939	73611908
1	73611910	73612006
1	73613186	73613548
1	73613549	73613919
1	73613922	73615284
1	73615341	73631099
1	73631144	73632087
1	73632112	73632948
1	73632948	73637650
1	73637781	73642336
1	73644471	73648148
1	73648150	73661104
1	73661106	73669083
1	73669498	73670040
1	73671299	73671399
1	73671688	73684015
1	73684016	73686671
1	73687184	73688035
1	73688037	73688398
1	73697434	73698840
1	73702079	73713044
1	73713046	73766902
1	73766906	73774819
1	73774922	73780478
1	73780677	73785463
1	73785465	73786698
1	73787012	73787143
1	73787143	73788301
1	73788304	73789411
1	73789421	73791962
1	73792063	73794068
1	73821658	73822079
1	73795151	73803282
1	73803455	73805157
1	73805161	73810777
1	73811679	73812167
1	73812361	73815012
1	73815016	73820024
1	73826369	73831428
1	73831983	73843802
1	73843809	73848336
1	73848444	73851137
1	73851146	73870689
1	73870692	73873203
1	73873205	73875095
1	73875100	73877508
1	73877812	73881677
1	73881681	73884157
1	73884158	73892593
1	73892736	73904899
1	73904900	73906692
1	73906719	73908788
1	73908791	73914611
1	73914613	73915870
1	73936598	73941232
1	73941455	73943366
1	73944053	73946417
1	73946465	73955150
1	73924497	73924945
1	73958117	73968905
1	73969148	73978051
1	73978053	73987047
1	73987050	74005559
1	74005562	74037543
1	74079288	74093172
1	74093714	74106339
1	74106405	74112626
1	74112629	74120953
1	74040231	74041308
1	74041310	74046983
1	74046986	74054440
1	74060289	74063170
1	74054441	74055582
1	74055593	74060277
1	74077527	74079114
1	74072556	74077527
1	74064094	74072555
1	74121663	74129303
1	74129306	74130161
1	74130165	74136015
1	74136169	74136687
1	74136717	74139603
1	74139654	74148602
1	74148605	74168326
1	74168902	74179890
1	74179953	74196002
1	74196047	74196123
1	74196215	74205233
1	74220363	74222668
1	74215212	74220361
1	74213957	74214587
1	74213622	74213949
1	74211901	74212616
1	74205490	74211901
1	74228856	74231189
1	74231189	74240712
1	74240758	74242332
1	74242333	74252000
1	74252367	74256063
1	74308316	74309131
1	74282523	74289465
1	74300724	74307744
1	74223286	74228447
1	74346749	74349045
1	74343350	74346746
1	74342604	74343347
1	74292564	74295500
1	74297082	74300074
1	74295579	74297080
1	74311181	74311231
1	74311301	74312110
1	74310286	74310735
1	74310736	74310811
1	74310816	74310949
1	74312219	74317690
1	74317937	74317999
1	74318001	74318906
1	74318908	74320908
1	74320908	74330436
1	74330440	74330597
1	74330598	74331649
1	74331661	74339930
1	74339969	74342375
1	74351015	74351150
1	74351153	74356734
1	74356737	74372484
1	74372484	74387038
1	74387039	74393573
1	74424820	74426370
1	74429165	74429385
1	74427574	74429165
1	74412759	74412848
1	74412853	74412981
1	74413095	74414325
1	74414327	74418231
1	74412028	74412121
1	74411918	74412013
1	74408544	74411915
1	74407896	74408478
1	74406214	74407891
1	74404568	74406213
1	74402845	74403106
1	74395527	74402235
1	74434122	74435049
1	74435052	74438071
1	74438071	74439856
1	74439856	74441001
1	74441149	74443353
1	74422327	74422527
1	74418849	74422312
1	74445717	74448075
1	74448076	74454484
1	74454487	74464692
1	74464695	74467711
1	74467714	74468378
1	74468378	74469288
1	74476536	74478245
1	74471710	74472532
1	74479129	74479900
1	74530239	74531340
1	74519650	74527790
1	74505240	74519381
1	74504287	74505183
1	74503036	74504174
1	74492789	74502643
1	74491772	74492785
1	74536161	74575113
1	74479928	74480731
1	74481025	74491375
1	74575410	74581654
1	74581657	74590284
1	74590286	74635121
1	74635124	74663801
1	74663824	74664415
1	74664626	74673870
1	74673871	74680233
1	74680236	74681203
1	74681238	74696559
1	74696787	74699749
1	74699945	74701007
1	74702623	74704004
1	74704063	74704847
1	74704850	74715758
1	74715858	74718734
1	74718738	74750465
1	74750482	74759407
1	74759414	74759506
1	74759508	74759662
1	74759695	74761431
1	74761852	74774244
1	74774245	74776535
1	74776542	74777286
1	74778010	74801665
1	74801676	74804723
1	74804775	74807151
1	74808425	74810861
1	74838461	74841622
1	74841623	74843930
1	74843932	74853198
1	74853255	74865010
1	74865011	74869258
1	74869260	74869934
1	74870120	74871766
1	74871824	74876468
1	74876504	74884463
1	74884463	74888912
1	74888912	74893721
1	74896792	74898787
1	74907628	74908136
1	74904125	74907566
1	74900700	74904122
1	74910365	74911136
1	74911442	74912038
1	74912629	74915139
1	74915144	74915238
1	74915240	74916589
1	74916627	74926474
1	74926478	74926987
1	74927015	74928384
1	74928615	74930139
1	74988419	74989317
1	74991062	74992067
1	74989366	74990442
1	74990455	74990953
1	74983692	74987811
1	74980881	74983689
1	74980083	74980863
1	74979498	74979818
1	74974579	74979494
1	74958769	74974579
1	74953962	74958722
1	74951118	74953921
1	74943835	74951020
1	74936712	74943511
1	74935735	74936706
1	74934031	74934930
1	74992356	74994687
1	74995028	74998819
1	74998821	75008294
1	75008382	75011377
1	75011891	75013481
1	75013484	75014233
1	75014470	75015247
1	75015350	75015609
1	75016659	75018052
1	75018057	75022185
1	75022186	75038365
1	75038378	75047043
1	75047045	75069054
1	75069156	75071314
1	75071335	75072241
1	75072258	75079510
1	75079630	75080292
1	75082504	75088427
1	75088428	75089415
1	75089421	75096611
1	75096623	75097482
1	75097550	75123199
1	75080589	75080647
1	75080648	75081701
1	75081703	75081746
1	75123555	75132683
1	75132687	75135492
1	75135570	75137970
1	75137987	75161044
1	75161257	75171673
1	75171676	75194899
1	75194902	75203079
1	75203081	75206565
1	75206568	75207294
1	75207333	75222332
1	75222334	75223146
1	75223147	75227764
1	75229787	75230321
1	75230323	75231705
1	75233701	75233846
1	75233848	75234374
1	75232023	75233526
1	75234396	75236547
1	75236547	75237267
1	75237299	75240001
1	75240030	75240094
1	75240094	75240796
1	75240991	75241208
1	75241213	75241808
1	75241810	75243981
1	75243983	75244065
1	75244066	75254434
1	75254438	75259857
1	75259862	75301089
1	75301091	75304288
1	75304411	75304846
1	75304860	75313013
1	75313017	75319899
1	75319902	75324593
1	75324653	75329343
1	75329421	75350158
1	75350160	75356451
1	75356453	75358095
1	75358097	75361668
1	75388353	75388938
1	75388970	75395667
1	75373091	75373160
1	75373163	75373936
1	75373943	75373994
1	75374184	75374571
1	75374713	75385131
1	75364615	75370979
1	75370981	75371106
1	75371511	75372989
1	75426905	75428844
1	75428925	75429962
1	75430015	75441791
1	75441838	75445031
1	105603858	105604927
1	105605102	105610238
1	105610780	105614726
1	105615178	105617772
1	105598754	105599291
1	105619034	105620406
1	105620411	105621106
1	105621197	105621678
1	105621724	105625790
1	105625793	105626343
1	105626345	105628063
1	105628153	105643656
1	105643658	105654044
1	105654047	105657866
1	105657868	105661180
1	105661185	105661646
1	105661648	105662025
1	105662046	105663995
1	105663995	105666171
1	105666176	105666880
1	105666880	105666989
1	105666989	105672865
1	105673345	105673861
1	105674263	105676114
1	105676116	105676475
1	105676714	105677622
1	105677625	105679946
1	105680085	105680602
1	105680628	105680780
1	105680783	105686000
1	105686005	105686065
1	105686065	105688006
1	105688009	105689157
1	105689166	105689767
1	105689767	105705247
1	105705266	105722379
1	105734736	105734917
1	105734917	105821730
1	105821732	105821773
1	105723000	105731709
1	105731712	105732319
1	105732320	105732497
1	105732698	105732989
1	105822225	105856341
1	105856389	105872414
1	105872415	105872544
1	105872545	105876505
1	105876507	105894902
1	105894906	105913724
1	105913731	105913799
1	105913801	105915451
1	105915517	105916647
1	105916970	105918187
1	105918241	105918349
1	105918351	105919049
1	105921634	105922312
1	105923258	105924351
1	105924494	105927058
1	105927103	105927974
1	105928053	105933863
1	105933866	105936881
1	105936930	105950892
1	105950894	105954538
1	105954539	105959369
1	105959686	105961383
1	105961385	105962862
1	105962991	105977278
1	105977291	105977496
1	105977603	105978718
1	105978747	105979948
1	105979949	105980703
1	105980706	105980803
1	105980849	105982174
1	105982176	105982260
1	105982728	105984059
1	105990746	106003134
1	106003137	106009284
1	106009289	106016048
1	106016052	106017116
1	106017164	106025508
1	106025844	106027794
1	106027796	106031756
1	106031757	106033053
1	106033055	106034801
1	106034803	106035377
1	106035379	106035503
1	106035504	106037054
1	106037056	106038006
1	106038455	106039515
1	106039518	106068353
1	106068353	106075116
1	106078046	106084784
1	106084830	106103019
1	106103020	106104799
1	106104801	106106602
1	106106663	106106871
1	106106949	106107829
1	106107890	106116668
1	106116670	106116874
1	106116877	106120361
1	106120361	106124917
1	106125878	106130487
1	106130532	106134840
1	106134842	106134909
1	106134916	106136263
1	106136265	106136350
1	106136352	106136952
1	106138227	106140637
1	106140640	106149279
1	106149282	106165054
1	106165074	106168836
1	106168841	106170328
1	106170497	106174668
1	106174668	106177533
1	106177535	106180713
1	106180716	106184340
1	106184342	106199094
1	106199120	106199177
1	106199197	106201209
1	106209126	106209582
1	106215849	106219070
1	106219135	106219273
1	106219274	106223502
1	106223506	106225918
1	106225920	106226036
1	106226049	106226089
1	106226092	106234640
1	106234642	106236153
1	106236153	106236910
1	106236997	106268256
1	106268260	106272609
1	106272613	106277766
1	106277772	106278637
1	106305094	106315963
1	106327814	106332498
1	106301360	106302554
1	106300408	106300973
1	106298404	106300036
1	106287880	106298396
1	106287849	106287880
1	106287820	106287848
1	106287792	106287820
1	106287776	106287791
1	106287735	106287754
1	106287713	106287734
1	106287684	106287697
1	106287661	106287684
1	106287577	106287595
1	106287512	106287529
1	106287450	106287475
1	106287445	106287450
1	106284424	106287445
1	106284367	106284420
1	106284299	106284367
1	106284086	106284298
1	106281587	106284085
1	106281398	106281586
1	106280159	106281394
1	106317164	106321121
1	106334011	106334668
1	106334673	106352050
1	106352052	106382600
1	106476405	106478114
1	106476182	106476403
1	106473676	106476180
1	106471893	106472876
1	106471787	106471891
1	106471064	106471468
1	106469816	106471061
1	106447071	106469786
1	106436627	106444339
1	106421265	106436599
1	106420079	106421262
1	106414018	106419983
1	106403465	106404084
1	106394287	106402719
1	106392563	106394079
1	106387973	106392439
1	106383769	106387826
1	106404864	106409041
1	106409045	106412406
1	106478467	106480027
1	106480027	106498781
1	106498787	106498893
1	106498894	106510967
1	106510969	106515834
1	106516018	106543739
1	106543757	106555822
1	161413879	161441921
1	161442428	161445128
1	161445129	161445274
1	161445341	161446851
1	161446855	161460881
1	161460881	161469676
1	161469678	161469770
1	161469771	161469835
1	161469923	161471779
1	161473114	161476726
1	161476728	161497042
1	161497044	161504173
1	161518575	161568007
1	161569118	161575886
1	161569042	161569113
1	161568859	161569038
1	161568020	161568848
1	161504804	161506405
1	161506406	161517875
1	161577760	161629508
1	161629547	161629709
1	161629711	161633234
1	161643552	161652180
1	161653887	161669382
1	161669487	161684025
1	161684848	161693896
1	161693961	161717466
1	161717582	161735337
1	161735890	161737113
1	161737455	161738758
1	161738759	161752217
1	161752305	161757430
1	161803755	161804434
1	161804437	161807932
1	161807933	161812372
1	161812433	161850774
1	161850776	161852968
1	161875602	161880230
1	161875118	161875600
1	161870675	161873041
1	161857983	161870611
1	161855229	161857980
1	161787714	161799778
1	161799779	161800261
1	161800283	161801546
1	161801548	161801767
1	161759098	161768813
1	161768816	161769006
1	161769019	161782354
1	161782356	161785616
1	161886831	161898519
1	161898542	161910357
1	161910548	161922989
1	161922991	161923278
1	161923372	161927302
1	161927303	161950547
1	161950592	161950632
1	161950712	161958149
1	161958150	161971839
1	161972034	161991401
1	161992871	161993829
1	161996035	162016105
1	162016171	162026407
1	162028819	162031450
1	162031452	162034332
1	162034339	162045698
1	162045701	162064112
1	162064114	162066983
1	162067056	162085508
1	162085840	162086811
1	162087169	162088293
1	162088295	162088376
1	162092312	162093179
1	162093180	162109993
1	162109998	162110134
1	162110137	162110180
1	162110190	162110461
1	162110834	162139340
1	162139366	162146136
1	162147003	162147622
1	162147624	162163930
1	162168402	162169492
1	162170028	162201212
1	162201214	162207971
1	162208037	162209446
1	162211064	162215380
1	162215920	162217726
1	162219968	162224806
1	162219209	162219630
1	162227470	162236776
1	162236786	162240680
1	162240702	162253666
1	162253666	162258082
1	162258084	162265478
1	162265544	162267771
1	162267775	162283239
1	162283251	162286643
1	162286932	162298151
1	162298153	162342019
1	162342023	162342111
1	162342112	162350291
1	162350293	162350392
1	162350394	162350462
1	162350510	162363068
1	162363071	162366238
1	162413361	162414006
1	162412151	162412658
1	162409637	162412149
1	162399033	162409547
1	162398550	162398947
1	162398426	162398486
1	162398370	162398422
1	162397140	162398261
1	162396423	162397140
1	162395708	162396421
1	162395578	162395706
1	162394984	162395576
1	162393856	162394892
1	162392699	162393501
1	162367799	162368719
1	162368721	162386090
1	162386102	162386212
1	162386768	162389302
1	162389574	162391756
1	162420409	162421630
1	162423810	162427793
1	162427795	162429896
1	178964057	178979171
1	178979752	178982928
1	179012138	179023184
1	179010323	179012126
1	179007231	179010264
1	179007116	179007228
1	178983028	179006082
1	179006103	179007074
1	179023282	179037112
1	179037113	179039936
1	179039937	179042906
1	179042907	179044634
1	179044636	179045077
1	179045118	179053743
1	179053747	179072223
1	179072326	179078326
1	179078350	179078564
1	179078566	179079558
1	179079561	179089535
1	179089537	179101413
1	179101416	179102796
1	179102797	179118736
1	179118749	179120238
8	122516670	122517795
1	179129753	179137215
1	179201043	179201086
1	179201133	179201778
1	179201779	179201993
1	179216222	179218460
1	179218464	179219476
1	179219479	179219902
1	179206129	179214284
1	179214722	179216135
1	179192550	179193450
1	179192168	179192265
1	179190086	179192145
1	179186396	179190086
1	179178165	179186393
1	179171460	179178161
1	179171115	179171460
1	179169392	179171113
1	179161280	179169391
1	179159450	179161276
1	179156447	179159445
1	179155978	179156440
1	179151146	179155973
1	179149158	179151123
1	179143207	179149156
1	179138065	179143031
1	179122670	179129694
1	179202097	179204130
1	179204191	179204251
1	179204255	179204326
1	179204379	179205677
1	179220354	179220455
1	179220457	179224993
1	179224994	179225168
1	179225176	179226697
1	179226792	179240328
1	179240335	179247503
1	179247505	179247637
1	179247639	179249909
1	179249921	179286218
1	179286806	179290638
1	179290841	179299879
1	179300008	179301398
1	179301409	179310484
1	179310491	179314995
1	179314999	179320749
1	179320752	179334673
1	179334677	179334751
1	179334766	179347338
1	179347340	179348110
1	179348380	179366842
1	179366845	179394900
1	179394900	179394998
1	179395002	179397520
1	179397569	179397654
1	179397703	179397746
1	179397778	179398960
1	179399395	179402483
1	179402485	179402554
1	179402555	179402639
1	179402705	179403942
1	179403944	179404321
1	179404323	179404393
1	179404397	179404974
1	179405296	179406360
1	179406362	179408468
1	179408552	179426067
1	179426303	179443414
1	179443415	179445145
1	179445651	179445694
1	179446564	179449556
1	179449746	179455124
1	179456117	179458104
1	179458184	179468533
1	179470973	179473655
1	179473657	179484430
1	179509600	179518728
1	179518731	179524345
1	179524347	179530622
1	179530624	179532796
1	179532806	179545019
1	179545022	179545714
1	179547325	179548227
1	179545892	179547025
1	179493189	179493880
1	179493969	179494310
1	179494312	179496910
1	179496912	179504093
1	179548271	179550007
1	179550146	179557560
1	179557561	179562460
1	179562463	179592688
1	179592800	179604190
1	179604767	179604889
1	179604889	179605703
1	179605741	179613372
1	179615263	179640063
1	179640120	179640190
1	179640192	179641550
1	179641557	179675715
1	179675893	179684029
1	179684029	179686435
1	179686827	179690796
1	179690798	179692955
1	179692964	179694043
1	179694044	179707740
1	179708053	179727123
1	179727123	179743062
1	179807399	179813525
1	179858177	179859026
1	179880723	179881491
1	179880433	179880721
1	179875731	179880427
1	179872976	179875376
1	179859280	179872975
1	179853616	179858052
1	179852971	179853254
1	179835668	179852971
1	179832703	179835533
1	179821963	179832703
1	179814812	179821951
1	179884761	179891052
1	179891086	179926217
1	179926217	179928107
1	179928495	179931746
1	179931749	179931840
1	179931842	179945133
1	179945165	179946734
1	179946736	179949398
1	179951953	179952291
1	179950218	179950781
1	179952911	179955888
1	179955892	179965408
1	179965497	179977037
1	179977037	179979948
1	179980486	179987494
1	179987495	179994522
1	179994781	180000354
1	180000418	180004971
1	180004973	180008752
1	180008783	180017438
1	180017461	180021442
1	180021442	180034383
1	180034383	180065536
1	180065638	180079300
1	180081455	180082638
1	180082638	180083363
1	180083367	180083456
1	180085076	180086271
1	180086274	180088383
1	180088459	180088819
1	180088820	180094502
1	180094505	180101741
1	180101745	180104161
1	180104161	180111363
1	180125008	180125999
1	180126000	180127109
1	180127109	180129892
1	180129932	180142697
1	180142701	180157745
1	180157746	180164061
1	180114219	180115574
1	180170068	180172791
1	180172793	180176397
1	180119923	180120315
1	180176403	180183451
1	180183455	180195316
1	180195322	180213605
1	180213846	180214134
1	180214140	180214185
1	180214230	180218209
1	180218973	180219150
1	180219154	180219775
1	180219777	180219877
1	180219879	180220728
1	180221382	180221503
1	180221506	180221578
1	180221580	180222759
1	180245255	180247584
1	180247586	180247669
1	180247670	180263151
1	180263154	180264122
1	180264124	180272225
1	180272226	180274450
1	180274590	180281249
1	180281879	180281959
1	180233700	180242757
1	180227396	180230446
1	180230762	180232716
1	180288401	180301114
1	180301422	180305740
1	180305741	180305795
1	180305819	180307130
1	180307132	180309870
1	180309871	180309977
1	180309981	180311911
1	180311914	180315563
1	180315567	180317441
1	180317442	180320919
1	180320953	180324241
1	180324369	180324385
1	180324441	180324466
1	180324567	180328047
1	180328188	180329585
1	180329587	180330362
1	180330986	180331786
1	180331950	180333280
1	180333282	180335048
1	180335054	180335096
1	180335166	180335678
1	180335681	180335726
1	180335726	180336217
1	180336219	180339876
1	180339877	180349076
1	180349126	180350108
1	180350110	180351264
1	180351265	180356223
1	180356224	180365022
1	180365024	180365123
1	180365828	180365909
1	180365909	180372705
1	180373963	180392893
1	180392913	180396949
1	180397052	180404624
1	180405020	180418433
1	180418734	180433445
1	180433463	180438257
1	180438263	180440280
1	180440282	180453691
1	180453693	180453816
1	180453922	180461708
1	180462380	180463142
1	180463144	180464058
1	180464059	180466508
1	180466510	180466585
1	180466585	180466677
1	180466677	180468646
