SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
ERR3791436	anther	Mo18w	R1	2	m017	TRUE	20317500	151
ERR3791437	anther	Ms71	R1	1	m018	TRUE	16402218	151
ERR3791438	anther	Ms71	R1	2	m018	TRUE	18953099	151
ERR3791439	anther	NC350	R1	1	m019	TRUE	18894512	151
ERR3791440	anther	NC350	R1	2	m019	TRUE	20694828	151
ERR3791441	anther	NC358	R1	1	m020	TRUE	19825786	151
ERR3791442	anther	NC358	R1	2	m020	TRUE	16061615	151
ERR3791443	anther	Oh43	R1	1	m021	TRUE	43273253	151
ERR3791444	anther	Oh43	R1	2	m021	TRUE	30355734	151
ERR3791445	anther	Oh7b	R1	1	m022	TRUE	8908083	151
ERR3791446	anther	Oh7b	R1	2	m022	TRUE	21591707	151
ERR3791447	anther	P39	R1	1	m023	TRUE	22571319	151
ERR3791448	anther	P39	R1	2	m023	TRUE	28245542	151
ERR3791449	anther	Tx303	R1	1	m024	TRUE	19776194	151
ERR3791450	anther	Tx303	R1	2	m024	TRUE	20093475	151
ERR3791451	anther	Tzi8	R1	1	m025	TRUE	27691078	151
ERR3791452	anther	Tzi8	R1	2	m025	TRUE	27675942	151
ERR3791453	ear	B97	V18	1	m026	TRUE	26332223	151
ERR3791454	ear	B97	V18	2	m026	TRUE	28819355	151
ERR3791455	ear	CML103	V18	1	m027	TRUE	24624704	151
ERR3791456	ear	CML103	V18	2	m027	TRUE	57119100	151
ERR3791457	ear	CML277	V18	1	m028	TRUE	24654025	151
ERR3791458	ear	CML277	V18	2	m028	TRUE	20602406	151
ERR3791459	ear	CML228	V18	1	m029	TRUE	31287903	151
ERR3791460	ear	CML228	V18	2	m029	TRUE	33140849	151
ERR3791461	ear	CML247	V18	1	m030	TRUE	20391144	151
ERR3791462	ear	CML247	V18	2	m030	TRUE	28529953	151
ERR3791463	ear	CML322	V18	1	m031	TRUE	33660308	151
ERR3791464	ear	CML322	V18	2	m031	TRUE	29524081	151
ERR3791465	ear	CML333	V18	1	m032	TRUE	21720433	151
ERR3791466	ear	CML333	V18	2	m032	TRUE	40680246	151
ERR3791467	ear	CML52	V18	1	m033	TRUE	28174672	151
ERR3791468	ear	CML52	V18	2	m033	TRUE	24753525	151
ERR3791469	ear	CML69	V18	1	m034	TRUE	23587600	151
ERR3791470	ear	CML69	V18	2	m034	TRUE	20797768	151
ERR3791471	ear	HP301	V18	1	m035	TRUE	21491992	151
ERR3791472	ear	HP301	V18	2	m035	TRUE	24010192	151
ERR3791473	ear	IL14H	V18	1	m036	TRUE	20424661	151
ERR3791474	ear	IL14H	V18	2	m036	TRUE	30833417	151
ERR3791475	ear	Ki11	V18	1	m037	TRUE	21441272	151
ERR3791476	ear	Ki11	V18	2	m037	TRUE	20916812	151
ERR3791477	ear	Ki3	V18	1	m038	TRUE	30317842	151
ERR3791478	ear	Ki3	V18	2	m038	TRUE	30138922	151
ERR3791479	ear	Ky21	V18	1	m039	TRUE	19974556	151
ERR3791480	ear	Ky21	V18	2	m039	TRUE	18454667	151
ERR3791481	ear	M162W	V18	1	m040	TRUE	31233443	151
ERR3791482	ear	M162W	V18	2	m040	TRUE	36517191	151
ERR3791483	ear	M37W	V18	1	m041	TRUE	24539441	151
ERR3791484	ear	M37W	V18	2	m041	TRUE	16988886	151
ERR3791485	ear	Mo18w	V18	1	m042	TRUE	26773879	151
ERR3791486	ear	Mo18w	V18	2	m042	TRUE	28246992	151
ERR3791487	ear	Ms71	V18	1	m043	TRUE	22312503	151
ERR3791488	ear	Ms71	V18	2	m043	TRUE	23529587	151
ERR3791489	ear	NC350	V18	1	m044	TRUE	23312718	151
ERR3791490	ear	NC358	V18	1	m045	TRUE	28053505	151
ERR3791491	ear	NC358	V18	2	m045	TRUE	25797093	151
ERR3791492	ear	Oh43	V18	1	m046	TRUE	24811942	151
ERR3791493	ear	Oh43	V18	2	m046	TRUE	18944644	151
ERR3791494	ear	Oh7b	V18	1	m047	TRUE	25635773	151
ERR3791495	ear	Oh7b	V18	2	m047	TRUE	23582589	151
ERR3791496	ear	P39	V18	1	m048	TRUE	27430922	151
ERR3791497	ear	P39	V18	2	m048	TRUE	18942783	151
ERR3791498	ear	Tx303	V18	1	m049	TRUE	30775953	151
ERR3791499	ear	Tx303	V18	2	m049	TRUE	30219906	151
ERR3791500	ear	Tzi8	V18	1	m050	TRUE	22316554	151
ERR3791501	ear	Tzi8	V18	2	m050	TRUE	32330138	151
ERR3791502	embryo	B97	16DAP	1	m051	TRUE	14708247	151
ERR3791503	embryo	B97	16DAP	2	m051	TRUE	29256415	151
ERR3791504	embryo	CML103	16DAP	1	m052	TRUE	19475252	151
ERR3791505	embryo	CML103	16DAP	2	m052	TRUE	23847454	151
ERR3791506	embryo	CML322	16DAP	1	m053	TRUE	29157317	151
ERR3791507	embryo	CML322	16DAP	2	m053	TRUE	26947844	151
ERR3791508	embryo	CML69	16DAP	1	m054	TRUE	33848688	151
ERR3791509	embryo	CML69	16DAP	2	m054	TRUE	27757670	151
ERR3791510	embryo	HP301	16DAP	1	m055	TRUE	28141755	151
ERR3791511	embryo	HP301	16DAP	2	m055	TRUE	34152006	151
ERR3791512	embryo	IL14H	16DAP	1	m056	TRUE	30871189	151
ERR3791513	embryo	Ki11	16DAP	1	m057	TRUE	25271544	151
ERR3791514	embryo	Ki3	16DAP	1	m058	TRUE	17716775	151
ERR3791515	embryo	Ky21	16DAP	1	m059	TRUE	31351217	151
ERR3791516	embryo	Ky21	16DAP	2	m059	TRUE	26104979	151
ERR3791517	embryo	M37W	16DAP	1	m060	TRUE	25908204	151
ERR3791518	embryo	M37W	16DAP	2	m060	TRUE	21040701	151
ERR3791519	embryo	Mo18w	16DAP	1	m061	TRUE	25011781	151
ERR3791520	embryo	Mo18w	16DAP	2	m061	TRUE	25441629	151
ERR3791521	embryo	Ms71	16DAP	1	m062	TRUE	32028957	151
ERR3791522	embryo	Ms71	16DAP	2	m062	TRUE	32811734	151
ERR3791523	embryo	NC350	16DAP	1	m063	TRUE	21586196	151
ERR3791524	embryo	NC350	16DAP	2	m063	TRUE	29643031	151
ERR3791525	embryo	NC350	16DAP	3	m063	TRUE	53486316	151
ERR3791526	embryo	NC350	16DAP	4	m063	TRUE	63144274	151
ERR3791527	embryo	NC358	16DAP	1	m064	TRUE	26676494	151
ERR3791528	embryo	NC358	16DAP	2	m064	TRUE	21849863	151
ERR3791529	embryo	Oh43	16DAP	1	m065	TRUE	18314372	151
ERR3791530	embryo	Oh43	16DAP	2	m065	TRUE	45886768	151
ERR3791531	embryo	Oh7b	16DAP	1	m066	TRUE	32038453	151
ERR3791532	embryo	Oh7b	16DAP	2	m066	TRUE	17855584	151
ERR3791533	embryo	P39	16DAP	1	m067	TRUE	30596194	151
ERR3791534	embryo	P39	16DAP	2	m067	TRUE	23134326	151
ERR3791535	embryo	Tx303	16DAP	1	m068	TRUE	31384217	151
ERR3791536	embryo	Tx303	16DAP	2	m068	TRUE	24377244	151
ERR3791537	embryo	Tzi8	16DAP	1	m069	TRUE	23024795	151
ERR3791538	embryo	Tzi8	16DAP	2	m069	TRUE	23134578	151
ERR3791539	endosperm	B97	16DAP	1	m070	TRUE	22854251	151
ERR3791540	endosperm	B97	16DAP	2	m070	TRUE	19781275	151
ERR3791541	endosperm	CML103	16DAP	1	m071	TRUE	28605410	151
ERR3791542	endosperm	CML103	16DAP	2	m071	TRUE	49210357	151
ERR3791543	endosperm	CML228	16DAP	1	m072	TRUE	49418082	151
ERR3791544	endosperm	CML247	16DAP	1	m073	TRUE	45479263	151
ERR3791545	endosperm	CML247	16DAP	2	m073	TRUE	43286866	151
ERR3791546	endosperm	CML322	16DAP	1	m074	TRUE	27106126	151
ERR3791547	endosperm	CML322	16DAP	2	m074	TRUE	24522577	151
ERR3791548	endosperm	CML333	16DAP	1	m075	TRUE	42684314	151
ERR3791549	endosperm	CML69	16DAP	1	m076	TRUE	18899305	151
ERR3791550	endosperm	CML69	16DAP	2	m076	TRUE	29970287	151
ERR3791551	endosperm	HP301	16DAP	1	m077	TRUE	30563244	151
ERR3791552	endosperm	HP301	16DAP	2	m077	TRUE	35175685	151
ERR3791553	endosperm	IL14H	16DAP	1	m078	TRUE	30443491	151
ERR3791554	endosperm	IL14H	16DAP	2	m078	TRUE	27294965	151
ERR3791555	endosperm	Ki11	16DAP	1	m079	TRUE	28446001	151
ERR3791556	endosperm	Ki3	16DAP	1	m080	TRUE	50243357	151
ERR3791557	endosperm	Ki3	16DAP	2	m080	TRUE	42617697	151
ERR3791558	endosperm	Ky21	16DAP	1	m081	TRUE	27521953	151
ERR3791559	endosperm	Ky21	16DAP	2	m081	TRUE	26029445	151
ERR3791560	endosperm	M162W	16DAP	1	m082	TRUE	26700931	151
ERR3791561	endosperm	M162W	16DAP	2	m082	TRUE	25327859	151
ERR3791562	endosperm	M162W	16DAP	3	m082	TRUE	37983546	151
ERR3791563	endosperm	M162W	16DAP	4	m082	TRUE	43888780	151
ERR3791564	endosperm	M37W	16DAP	1	m083	TRUE	39056219	151
ERR3791565	endosperm	M37W	16DAP	2	m083	TRUE	24570332	151
ERR3791566	endosperm	Mo18w	16DAP	1	m084	TRUE	30188638	151
ERR3791567	endosperm	Ms71	16DAP	1	m085	TRUE	26253851	151
ERR3791568	endosperm	Ms71	16DAP	2	m085	TRUE	28552622	151
ERR3791569	endosperm	NC350	16DAP	1	m086	TRUE	46627065	151
ERR3791570	endosperm	NC358	16DAP	1	m087	TRUE	19411672	151
ERR3791571	endosperm	NC358	16DAP	2	m087	TRUE	25886468	151
ERR3791572	endosperm	Oh43	16DAP	1	m088	TRUE	28450346	151
ERR3791573	endosperm	Oh43	16DAP	2	m088	TRUE	26286146	151
ERR3791574	endosperm	Oh7b	16DAP	1	m089	TRUE	28181429	151
ERR3791575	endosperm	Oh7b	16DAP	2	m089	TRUE	24891348	151
ERR3791576	endosperm	P39	16DAP	1	m090	TRUE	28106853	151
ERR3791577	endosperm	P39	16DAP	2	m090	TRUE	25432036	151
ERR3791578	endosperm	Tx303	16DAP	1	m091	TRUE	42858007	151
ERR3791579	endosperm	Tx303	16DAP	2	m091	TRUE	28826287	151
ERR3791580	endosperm	Tzi8	16DAP	1	m092	TRUE	29167105	151
ERR3791581	endosperm	Tzi8	16DAP	2	m092	TRUE	33349086	151
ERR3791582	base	B97	V11	1	m093	TRUE	25485599	151
ERR3791583	base	B97	V11	2	m093	TRUE	26274134	151
ERR3791584	base	CML103	V11	1	m094	TRUE	23828813	151
ERR3791585	base	CML103	V11	2	m094	TRUE	21491511	151
ERR3791586	base	CML277	V11	1	m095	TRUE	25368350	151
ERR3791587	base	CML277	V11	2	m095	TRUE	25660337	151
ERR3791588	base	CML228	V11	1	m096	TRUE	26723737	151
ERR3791589	base	CML228	V11	2	m096	TRUE	23275965	151
ERR3791590	base	CML247	V11	1	m097	TRUE	24327546	151
ERR3791591	base	CML247	V11	2	m097	TRUE	30132262	151
ERR3791592	base	CML322	V11	1	m098	TRUE	26247397	151
ERR3791593	base	CML322	V11	2	m098	TRUE	18548036	151
ERR3791594	base	CML333	V11	1	m099	TRUE	23065533	151
ERR3791595	base	CML333	V11	2	m099	TRUE	24214384	151
ERR3791596	base	CML52	V11	1	m100	TRUE	22691613	151
ERR3791597	base	CML52	V11	2	m100	TRUE	23458543	151
ERR3791598	base	CML69	V11	1	m101	TRUE	22725470	151
ERR3791599	base	CML69	V11	2	m101	TRUE	28776357	151
ERR3791600	base	HP301	V11	1	m102	TRUE	23590796	151
ERR3791601	base	HP301	V11	2	m102	TRUE	23377647	151
ERR3791602	base	IL14H	V11	1	m103	TRUE	21113583	151
ERR3791603	base	IL14H	V11	2	m103	TRUE	28459877	151
ERR3791604	base	Ki11	V11	1	m104	TRUE	18851570	151
ERR3791605	base	Ki11	V11	2	m104	TRUE	33362101	151
ERR3791606	base	Ki3	V11	1	m105	TRUE	24560592	151
ERR3791607	base	Ki3	V11	2	m105	TRUE	24008789	151
ERR3791608	base	Ky21	V11	1	m106	TRUE	21723830	151
ERR3791609	base	Ky21	V11	2	m106	TRUE	21183476	151
ERR3791610	base	M162W	V11	1	m107	TRUE	23505539	151
ERR3791611	base	M162W	V11	2	m107	TRUE	23836246	151
ERR3791612	base	M37W	V11	1	m108	TRUE	22037601	151
ERR3791613	base	M37W	V11	2	m108	TRUE	27792905	151
ERR3791614	base	Mo18w	V11	1	m109	TRUE	27815408	151
ERR3791615	base	Mo18w	V11	2	m109	TRUE	25456954	151
ERR3791616	base	Ms71	V11	1	m110	TRUE	27582726	151
ERR3791617	base	Ms71	V11	2	m110	TRUE	22883637	151
ERR3791618	base	NC350	V11	1	m111	TRUE	20329385	151
ERR3791619	base	NC350	V11	2	m111	TRUE	12128335	151
ERR3791620	base	NC350	V11	3	m111	TRUE	17531500	151
ERR3791621	base	NC358	V11	1	m112	TRUE	28490315	151
ERR3791622	base	NC358	V11	2	m112	TRUE	23021823	151
ERR3791623	base	Oh43	V11	1	m113	TRUE	22100985	151
ERR3791624	base	Oh43	V11	2	m113	TRUE	20126144	151
ERR3791625	base	Oh7b	V11	1	m114	TRUE	21970702	151
ERR3791626	base	Oh7b	V11	2	m114	TRUE	33133824	151
ERR3791627	base	P39	V11	1	m115	TRUE	34984504	151
ERR3791628	base	P39	V11	2	m115	TRUE	37448226	151
ERR3791629	base	Tx303	V11	1	m116	TRUE	12292732	151
ERR3791630	base	Tx303	V11	2	m116	TRUE	27376837	151
ERR3791631	base	Tx303	V11	3	m116	TRUE	24070474	151
ERR3791632	base	Tzi8	V11	1	m117	TRUE	24150195	151
ERR3791633	base	Tzi8	V11	2	m117	TRUE	31162987	151
ERR3791634	middle	B97	V11	1	m118	TRUE	19444313	151
ERR3791635	middle	B97	V11	2	m118	TRUE	24923946	151
ERR3791636	middle	CML103	V11	1	m119	TRUE	20730894	151
ERR3791637	middle	CML103	V11	2	m119	TRUE	25302099	151
ERR3791638	middle	CML277	V11	1	m120	TRUE	26442108	151
ERR3791639	middle	CML277	V11	2	m120	TRUE	26368834	151
ERR3791640	middle	CML228	V11	1	m121	TRUE	16550981	151
ERR3791641	middle	CML228	V11	2	m121	TRUE	21729852	151
ERR3791642	middle	CML247	V11	1	m122	TRUE	17031567	151
ERR3791643	middle	CML247	V11	2	m122	TRUE	29672865	151
ERR3791644	middle	CML322	V11	1	m123	TRUE	29831416	151
ERR3791645	middle	CML322	V11	2	m123	TRUE	21172762	151
ERR3791646	middle	CML333	V11	1	m124	TRUE	24399191	151
ERR3791647	middle	CML333	V11	2	m124	TRUE	23888882	151
ERR3791648	middle	CML52	V11	1	m125	TRUE	28119052	151
ERR3791649	middle	CML52	V11	2	m125	TRUE	25356963	151
ERR3791650	middle	CML69	V11	1	m126	TRUE	27101586	151
ERR3791651	middle	CML69	V11	2	m126	TRUE	27324198	151
ERR3791652	middle	HP301	V11	1	m127	TRUE	24688663	151
ERR3791653	middle	HP301	V11	2	m127	TRUE	20588142	151
ERR3791654	middle	IL14H	V11	1	m128	TRUE	23631182	151
ERR3791655	middle	IL14H	V11	2	m128	TRUE	31630274	151
ERR3791656	middle	Ki11	V11	1	m129	TRUE	32930983	151
ERR3791657	middle	Ki11	V11	2	m129	TRUE	31016065	151
ERR3791658	middle	Ki3	V11	1	m130	TRUE	25060457	151
ERR3791659	middle	Ki3	V11	2	m130	TRUE	27822612	151
ERR3791660	middle	Ky21	V11	1	m131	TRUE	30177624	151
ERR3791661	middle	Ky21	V11	2	m131	TRUE	14642408	151
ERR3791662	middle	M162W	V11	1	m132	TRUE	23935682	151
ERR3791663	middle	M162W	V11	2	m132	TRUE	32396078	151
ERR3791664	middle	M37W	V11	1	m133	TRUE	20677052	151
ERR3791665	middle	M37W	V11	2	m133	TRUE	24075398	151
ERR3791666	middle	Mo18w	V11	1	m134	TRUE	25794356	151
ERR3791667	middle	Mo18w	V11	2	m134	TRUE	30549740	151
ERR3791668	middle	Ms71	V11	1	m135	TRUE	16545782	151
ERR3791669	middle	Ms71	V11	2	m135	TRUE	20760172	151
ERR3791670	middle	NC350	V11	1	m136	TRUE	27101362	151
ERR3791671	middle	NC350	V11	2	m136	TRUE	28861130	151
ERR3791672	middle	NC358	V11	1	m137	TRUE	22071843	151
ERR3791673	middle	NC358	V11	2	m137	TRUE	21159572	151
ERR3791674	middle	Oh43	V11	1	m138	TRUE	17266642	151
ERR3791676	middle	Oh7b	V11	1	m139	TRUE	41199517	151
ERR3791677	middle	P39	V11	1	m140	TRUE	25240803	151
ERR3791678	middle	P39	V11	2	m140	TRUE	26064210	151
ERR3791679	middle	Tx303	V11	1	m141	TRUE	15722956	151
ERR3791680	middle	Tx303	V11	2	m141	TRUE	25206127	151
ERR3791681	middle	Tzi8	V11	1	m142	TRUE	22923741	151
ERR3791682	middle	Tzi8	V11	2	m142	TRUE	33564726	151
ERR3791683	tip	B97	V11	1	m143	TRUE	24142871	151
ERR3791684	tip	B97	V11	2	m143	TRUE	13200800	151
ERR3791685	tip	B97	V11	3	m143	TRUE	23967201	151
ERR3791686	tip	CML103	V11	1	m144	TRUE	20750779	151
ERR3791687	tip	CML103	V11	2	m144	TRUE	31388752	151
ERR3791688	tip	CML277	V11	1	m145	TRUE	20728364	151
ERR3791689	tip	CML277	V11	2	m145	TRUE	28362175	151
ERR3791690	tip	CML228	V11	1	m146	TRUE	23241741	151
ERR3791691	tip	CML228	V11	2	m146	TRUE	24382861	151
ERR3791692	tip	CML247	V11	1	m147	TRUE	26968920	151
ERR3791693	tip	CML247	V11	2	m147	TRUE	29193175	151
ERR3791694	tip	CML322	V11	1	m148	TRUE	28555150	151
ERR3791695	tip	CML322	V11	2	m148	TRUE	23494337	151
ERR3791696	tip	CML333	V11	1	m149	TRUE	17329492	151
ERR3791697	tip	CML333	V11	2	m149	TRUE	25600631	151
ERR3791698	tip	CML52	V11	1	m150	TRUE	27192577	151
ERR3791699	tip	CML52	V11	2	m150	TRUE	24268885	151
ERR3791700	tip	CML69	V11	1	m151	TRUE	26226710	151
ERR3791701	tip	CML69	V11	2	m151	TRUE	25901824	151
ERR3791702	tip	HP301	V11	1	m152	TRUE	16313153	151
ERR3791703	tip	HP301	V11	2	m152	TRUE	19734696	151
ERR3791704	tip	IL14H	V11	1	m153	TRUE	26076816	151
ERR3791705	tip	IL14H	V11	2	m153	TRUE	21313206	151
ERR3791706	tip	Ki11	V11	1	m154	TRUE	23098816	151
ERR3791707	tip	Ki11	V11	2	m154	TRUE	24473756	151
ERR3791708	tip	Ki3	V11	1	m155	TRUE	28613243	151
ERR3791709	tip	Ki3	V11	2	m155	TRUE	25396832	151
ERR3791710	tip	Ky21	V11	1	m156	TRUE	27278245	151
ERR3791711	tip	Ky21	V11	2	m156	TRUE	28249140	151
ERR3791712	tip	M162W	V11	1	m157	TRUE	19441855	151
ERR3791713	tip	M162W	V11	2	m157	TRUE	28028404	151
ERR3791714	tip	M37W	V11	1	m158	TRUE	21485390	151
ERR3791715	tip	M37W	V11	2	m158	TRUE	24947883	151
ERR3791716	tip	Mo18w	V11	1	m159	TRUE	26024313	151
ERR3791717	tip	Mo18w	V11	2	m159	TRUE	24167971	151
ERR3791718	tip	Ms71	V11	1	m160	TRUE	20725925	151
ERR3791719	tip	Ms71	V11	2	m160	TRUE	21838181	151
ERR3791720	tip	NC350	V11	1	m161	TRUE	31235415	151
ERR3791721	tip	NC350	V11	2	m161	TRUE	22546276	151
ERR3791722	tip	NC358	V11	1	m162	TRUE	28907122	151
ERR3791723	tip	NC358	V11	2	m162	TRUE	23156765	151
ERR3791724	tip	Oh43	V11	1	m163	TRUE	22626141	151
ERR3791725	tip	Oh43	V11	2	m163	TRUE	26313361	151
ERR3791726	tip	Oh7b	V11	1	m164	TRUE	26435793	151
ERR3791727	tip	Oh7b	V11	2	m164	TRUE	45152941	151
ERR3791728	tip	P39	V11	1	m165	TRUE	20222560	151
ERR3791729	tip	P39	V11	2	m165	TRUE	20869121	151
ERR3791730	tip	Tx303	V11	1	m166	TRUE	24750663	151
ERR3791731	tip	Tx303	V11	2	m166	TRUE	31941647	151
ERR3791732	tip	Tx303	V11	3	m166	TRUE	23668021	151
ERR3791733	tip	Tzi8	V11	1	m167	TRUE	27692112	151
ERR3791734	tip	Tzi8	V11	2	m167	TRUE	29487101	151
ERR3791735	root	CML277	8DAS	1	m168	TRUE	36183421	152
ERR3791736	root	CML277	8DAS	2	m168	TRUE	31263579	152
ERR3791737	root	CML228	8DAS	1	m169	TRUE	38473593	152
ERR3791738	root	CML228	8DAS	2	m169	TRUE	46637681	152
ERR3791740	root	CML247	8DAS	1	m170	TRUE	23361622	152
ERR3791741	root	CML322	8DAS	1	m171	TRUE	25888398	152
ERR3791742	root	CML322	8DAS	2	m171	TRUE	32312080	152
ERR3791743	root	CML333	8DAS	1	m172	TRUE	28583060	152
ERR3791744	root	CML333	8DAS	2	m172	TRUE	18652967	151
ERR3791745	root	CML52	8DAS	1	m173	TRUE	28321739	151
ERR3791746	root	CML52	8DAS	2	m173	TRUE	24999532	151
ERR3791747	root	CML69	8DAS	1	m174	TRUE	31830789	152
ERR3791748	root	CML69	8DAS	2	m174	TRUE	26681605	152
ERR3791749	root	HP301	8DAS	1	m175	TRUE	34804614	152
ERR3791750	root	HP301	8DAS	2	m175	TRUE	40341755	152
ERR3791751	root	IL14H	8DAS	1	m176	TRUE	20788607	152
ERR3791752	root	IL14H	8DAS	2	m176	TRUE	23105645	152
ERR3791753	root	Ki11	8DAS	1	m177	TRUE	23239662	152
ERR3791754	root	Ki11	8DAS	2	m177	TRUE	34978748	152
ERR3791755	root	Ki3	8DAS	1	m178	TRUE	9088278	152
ERR3791756	root	Ki3	8DAS	2	m178	TRUE	27284180	151
ERR3791757	root	Ki3	8DAS	3	m178	TRUE	22961444	151
ERR3791758	root	Ky21	8DAS	1	m179	TRUE	28283034	151
ERR3791759	root	Ky21	8DAS	2	m179	TRUE	26401834	151
ERR3791760	root	M162W	8DAS	1	m180	TRUE	27065446	152
ERR3791761	root	M162W	8DAS	2	m180	TRUE	25476886	152
ERR3791762	root	M37W	8DAS	1	m181	TRUE	29522198	152
ERR3791763	root	M37W	8DAS	2	m181	TRUE	46908727	152
ERR3791764	root	Mo18w	8DAS	1	m182	TRUE	28348033	152
ERR3791765	root	Mo18w	8DAS	2	m182	TRUE	30241426	152
ERR3791766	root	Ms71	8DAS	1	m183	TRUE	27327222	152
ERR3791767	root	Ms71	8DAS	2	m183	TRUE	39386171	152
ERR3791768	root	NC350	8DAS	1	m184	TRUE	30943122	152
ERR3791769	root	NC350	8DAS	2	m184	TRUE	25339221	151
ERR3791770	root	NC358	8DAS	1	m185	TRUE	29944693	151
ERR3791771	root	NC358	8DAS	2	m185	TRUE	25302835	151
ERR3791772	root	Oh43	8DAS	1	m186	TRUE	30860449	152
ERR3791773	root	Oh43	8DAS	2	m186	TRUE	31284268	151
ERR3791774	root	Oh7b	8DAS	1	m187	TRUE	33820843	152
ERR3791775	root	Oh7b	8DAS	2	m187	TRUE	40894749	152
ERR3791776	root	P39	8DAS	1	m188	TRUE	19279345	152
ERR3791777	root	P39	8DAS	2	m188	TRUE	28277690	152
ERR3791778	root	Tx303	8DAS	1	m189	TRUE	34411482	152
ERR3791779	root	Tx303	8DAS	2	m189	TRUE	26963104	152
ERR3791780	root	Tzi8	8DAS	1	m190	TRUE	28741448	152
ERR3791782	root	B97	8DAS	1	m191	TRUE	26030236	152
ERR3791783	root	B97	8DAS	2	m191	TRUE	26924644	151
ERR3791784	root	CML103	8DAS	1	m192	TRUE	28304537	151
ERR3791785	root	CML103	8DAS	2	m192	TRUE	27343222	151
ERR3791786	shoot	CML277	8DAS	1	m193	TRUE	32559034	152
ERR3791787	shoot	CML277	8DAS	2	m193	TRUE	29330723	152
ERR3791788	shoot	CML228	8DAS	1	m194	TRUE	24299291	152
ERR3791789	shoot	CML228	8DAS	2	m194	TRUE	26471952	151
ERR3791790	shoot	CML247	8DAS	1	m195	TRUE	28318143	151
ERR3791791	shoot	CML247	8DAS	2	m195	TRUE	28989190	152
ERR3791792	shoot	CML322	8DAS	1	m196	TRUE	28324445	152
ERR3791794	shoot	CML333	8DAS	1	m197	TRUE	17971653	152
ERR3791795	shoot	CML333	8DAS	2	m197	TRUE	47142611	152
ERR3791796	shoot	CML52	8DAS	1	m198	TRUE	23555052	152
ERR3791797	shoot	CML52	8DAS	2	m198	TRUE	25071930	152
ERR3791798	shoot	CML69	8DAS	1	m199	TRUE	29500612	152
ERR3791799	shoot	CML69	8DAS	2	m199	TRUE	40212884	152
ERR3791800	shoot	HP301	8DAS	1	m200	TRUE	29942471	152
ERR3791801	shoot	HP301	8DAS	2	m200	TRUE	23988519	151
ERR3791802	shoot	IL14H	8DAS	1	m201	TRUE	26504807	151
ERR3791803	shoot	IL14H	8DAS	2	m201	TRUE	33127732	152
ERR3791804	shoot	Ki11	8DAS	1	m202	TRUE	23853860	152
ERR3791805	shoot	Ki3	8DAS	1	m203	TRUE	31587781	152
ERR3791806	shoot	Ki3	8DAS	2	m203	TRUE	24885288	152
ERR3791807	shoot	Ky21	8DAS	1	m204	TRUE	36074779	152
ERR3791808	shoot	Ky21	8DAS	2	m204	TRUE	29884776	152
ERR3791809	shoot	M162W	8DAS	1	m205	TRUE	39341583	152
ERR3791810	shoot	M162W	8DAS	2	m205	TRUE	43185276	152
ERR3791811	shoot	M37W	8DAS	1	m206	TRUE	28462078	152
